user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
28779,Other,48,US,Student,183,46,0.18739728695236200,Desktop,1,1,1
28780,Male,22,IN,Family,84,37,0.281730350063442,Desktop,3,1,0
28781,Male,30,IN,Free,119,1,0.06270155863564530,Web,0,1,0
28782,Other,44,CA,Free,71,33,0.13268724998684200,Desktop,1,0,1
28783,Female,69,DE,Student,164,85,0.31700457173586600,Mobile,0,0,0
28784,Other,17,US,Family,198,21,0.3138581880581170,Web,0,0,0
28785,Male,63,FR,Student,169,57,0.23289696692343800,Web,0,0,0
28786,Male,62,IN,Premium,76,42,0.4154766946511210,Web,1,1,0
28787,Male,27,IN,Free,172,58,0.07688063328320350,Desktop,0,0,0
28788,Male,36,CA,Student,167,44,0.37289202969516900,Mobile,1,0,0
28789,Female,64,UK,Free,161,47,0.008940082190747180,Web,2,0,0
28790,Female,33,US,Free,59,45,0.3291656232698500,Web,17,0,0
28791,Female,45,UK,Free,153,48,0.23981022002998900,Mobile,0,1,0
28792,Other,65,PK,Free,78,85,0.32071336095511500,Mobile,1,1,0
28793,Female,51,US,Free,193,23,0.2546502127856200,Web,5,1,0
28794,Male,32,CA,Family,142,22,0.15721155333701800,Desktop,1,0,0
28795,Other,41,CA,Premium,112,35,0.051165024858408400,Desktop,0,1,0
28796,Other,63,US,Premium,45,36,0.32466749228178500,Mobile,0,1,1
28797,Female,50,CA,Family,130,70,0.3955719254533290,Web,0,0,0
28798,Male,69,CA,Family,110,14,0.30766287760456400,Mobile,1,0,0
28799,Female,19,DE,Free,136,68,0.24037822007468800,Web,2,1,0
28800,Male,32,AU,Family,125,53,0.15529131147793900,Mobile,0,0,0
28801,Male,64,CA,Premium,186,58,0.3646546210522870,Web,0,0,0
28802,Other,64,UK,Student,164,39,0.1582396036075770,Mobile,1,0,0
28803,Female,30,FR,Family,36,51,0.1266059732791590,Mobile,0,0,0
28804,Male,16,IN,Premium,186,51,0.38229478795129100,Desktop,0,0,0
28805,Other,36,US,Premium,9,37,0.1602880916369450,Desktop,0,0,1
28806,Male,58,CA,Student,78,8,0.3989300145231690,Mobile,0,1,0
28807,Male,53,UK,Student,126,39,0.09959926114678200,Desktop,1,0,0
28808,Female,63,AU,Premium,36,65,0.10092490862108200,Web,0,0,0
28809,Other,61,CA,Family,130,19,0.08539722862414760,Mobile,0,0,0
28810,Male,23,AU,Student,57,29,0.7003643350153730,Mobile,5,1,0
28811,Other,22,PK,Family,82,1,0.14404156049163400,Desktop,0,0,1
28812,Female,49,US,Premium,63,54,0.16607778892141200,Mobile,1,0,0
28813,Male,29,DE,Free,185,87,0.7102829281095010,Web,3,0,0
28814,Male,18,CA,Premium,106,17,0.6424093834276820,Mobile,0,0,1
28815,Female,67,PK,Premium,61,32,0.43511204107827200,Mobile,2,1,0
28816,Female,50,PK,Family,105,15,0.23292673238644500,Desktop,1,0,0
28817,Male,36,CA,Free,142,27,0.42428190484219400,Mobile,1,0,0
28818,Female,59,AU,Free,150,77,0.11401031296397500,Web,8,0,0
28819,Other,47,CA,Premium,115,36,0.15650631714715900,Mobile,1,1,0
28820,Other,40,PK,Premium,134,78,0.40534813481463400,Desktop,0,0,0
28821,Male,65,IN,Family,36,31,0.1474364490009920,Web,0,0,1
28822,Other,17,US,Student,124,65,0.2544881350377640,Web,0,0,0
28823,Female,45,CA,Family,267,32,0.2929649771920080,Web,1,0,0
28824,Other,21,UK,Family,185,62,0.2687920223377350,Desktop,0,0,0
28825,Female,48,FR,Family,112,16,0.30455010019630700,Mobile,0,0,0
28826,Male,17,CA,Family,225,15,0.4080569148811170,Web,6,0,0
28827,Other,37,US,Free,50,29,0.20673354102295000,Web,3,0,1
28828,Other,66,FR,Family,119,37,0.2463276613607170,Desktop,0,0,0
28829,Female,41,AU,Family,153,28,0.18485168454645600,Mobile,0,0,0
28830,Female,25,PK,Student,42,11,0.13399989209503100,Web,1,0,0
28831,Male,60,AU,Student,122,51,0.046954982641087700,Mobile,0,0,0
28832,Other,41,US,Free,1,51,0.24827397647502200,Desktop,0,0,1
28833,Female,69,IN,Family,120,27,0.1835094021431220,Desktop,1,0,1
28834,Male,16,CA,Premium,147,35,0.713767577028874,Mobile,0,0,0
28835,Female,24,AU,Free,168,53,0.3502749882291200,Web,2,0,1
28836,Female,58,FR,Premium,61,37,0.4922474378728390,Desktop,0,1,0
28837,Male,35,FR,Free,130,47,0.19763611718967700,Web,9,1,1
28838,Other,32,IN,Family,113,43,0.14804437814035800,Desktop,0,0,0
28839,Other,66,US,Student,86,63,0.3352862072468710,Mobile,0,0,0
28840,Female,26,AU,Family,193,31,0.44509537036011300,Desktop,0,1,0
28841,Female,20,US,Family,125,44,0.5412513928779190,Desktop,1,1,1
28842,Male,22,IN,Premium,124,54,0.08833738728056420,Web,0,0,1
28843,Male,62,DE,Premium,112,24,0.22352188463433200,Desktop,0,0,0
28844,Female,21,CA,Student,93,16,0.46201388616199600,Web,0,0,0
28845,Female,16,UK,Student,104,41,0.4642588651669140,Mobile,1,0,0
28846,Other,68,UK,Student,123,62,0.10627149631317400,Desktop,0,1,1
28847,Other,16,AU,Family,162,31,0.34975538945078100,Desktop,0,0,0
28848,Other,28,IN,Free,45,47,0.575608304812053,Web,6,1,0
28849,Female,47,FR,Premium,71,32,0.09995942790562280,Web,0,1,0
28850,Other,46,CA,Premium,120,30,0.16900834983169700,Web,0,0,0
28851,Female,54,FR,Free,110,59,0.4548123384198480,Web,0,1,1
28852,Female,17,AU,Student,126,29,0.5047597171763250,Mobile,0,0,0
28853,Other,56,CA,Family,56,47,0.03390538215090720,Mobile,0,0,0
28854,Female,50,CA,Student,157,28,0.4700766050645880,Mobile,0,0,0
28855,Male,24,IN,Premium,66,42,0.10371957156960500,Web,0,0,0
28856,Male,30,UK,Free,155,24,0.44516915031500600,Desktop,8,0,0
28857,Other,20,DE,Free,74,18,0.013566271450502800,Mobile,2,0,1
28858,Male,60,IN,Premium,164,16,0.19049693728611900,Desktop,1,1,0
28859,Other,57,PK,Free,100,43,0.3112551612641480,Desktop,13,1,0
28860,Male,58,AU,Family,274,47,0.3028157642820590,Desktop,0,0,0
28861,Female,32,DE,Free,131,52,0.7651694201819650,Mobile,1,1,0
28862,Female,50,UK,Family,256,18,0.17666533125417000,Desktop,4,1,0
28863,Female,16,IN,Premium,74,42,0.29725157175664400,Desktop,0,1,0
28864,Other,53,PK,Student,64,18,0.3955055891288240,Web,1,1,0
28865,Male,65,IN,Premium,116,56,0.4696708457418020,Mobile,0,0,0
28866,Male,42,IN,Free,113,46,0.3062682113026720,Desktop,7,0,1
28867,Male,16,CA,Premium,158,52,0.13202609383775300,Desktop,1,0,0
28868,Male,34,UK,Family,92,49,0.16190862145609800,Mobile,0,1,0
28869,Female,26,DE,Student,161,49,0.25264010405368700,Mobile,2,1,0
28870,Male,20,FR,Premium,125,40,0.09235573437557200,Web,3,0,0
28871,Other,67,US,Free,14,61,0.5113950464214010,Web,3,0,1
28872,Female,57,DE,Family,98,53,0.40093861819098300,Web,0,0,1
28873,Other,63,DE,Free,48,44,0.18452820574101000,Desktop,2,0,0
28874,Other,25,AU,Free,22,23,0.2550932175351210,Desktop,1,0,1
28875,Female,21,DE,Student,137,39,0.532294585123051,Mobile,2,1,0
28876,Female,34,CA,Premium,98,41,0.22647544941793400,Desktop,0,1,0
28877,Female,37,PK,Family,177,43,0.3084683507040220,Desktop,0,0,0
28878,Other,36,UK,Family,86,16,0.4567626922133890,Mobile,0,0,0
28879,Other,62,UK,Free,199,23,0.19151654075625200,Desktop,0,0,1
28880,Female,48,DE,Premium,130,70,0.41206060307405800,Desktop,0,0,0
28881,Other,66,AU,Student,152,10,0.1088406813129430,Desktop,0,1,0
28882,Female,38,PK,Family,236,41,0.06528751960232000,Desktop,2,0,0
28883,Male,35,US,Family,193,48,0.37067212759832700,Mobile,0,1,0
28884,Female,19,IN,Premium,155,32,0.19409464003267600,Desktop,0,0,0
28885,Male,38,UK,Free,136,33,0.08586898389815140,Web,3,0,1
28886,Male,23,IN,Free,174,1,0.5628169787829400,Web,0,1,1
28887,Male,30,DE,Premium,141,51,0.19527646943646200,Desktop,2,1,0
28888,Female,28,CA,Premium,67,51,0.4945605395251130,Web,0,0,1
28889,Other,21,PK,Student,193,75,0.5883210192374780,Web,1,1,0
28890,Male,42,US,Family,68,53,0.4004183389070860,Web,1,0,1
28891,Male,61,UK,Student,77,17,0.20749215495504700,Desktop,0,0,0
28892,Male,32,FR,Student,124,33,0.31530391225911200,Web,4,0,0
28893,Female,26,UK,Student,141,35,0.137237880968095,Web,0,0,1
28894,Male,47,CA,Student,138,57,0.13797928729427200,Desktop,0,1,0
28895,Other,19,DE,Student,100,33,0.6977449166622040,Mobile,2,0,1
28896,Male,58,CA,Student,88,65,0.31864439097035900,Mobile,0,0,0
28897,Other,47,UK,Free,1,54,0.2563968663001390,Desktop,0,0,1
28898,Male,54,DE,Family,94,1,0.15598048418859500,Mobile,4,0,0
28899,Other,21,PK,Student,128,46,0.08251940394832360,Web,0,0,0
28900,Other,28,CA,Student,183,70,0.5249351951240800,Web,0,0,1
28901,Other,35,FR,Student,147,61,0.1623713300967860,Desktop,0,0,0
28902,Female,23,DE,Free,152,45,0.21799367238486100,Web,4,0,1
28903,Male,27,CA,Free,220,24,0.23861019307447900,Web,0,0,1
28904,Female,65,FR,Family,194,7,0.4971667261705010,Web,1,0,1
28905,Male,35,DE,Student,168,41,0.2620647347928860,Web,0,0,0
28906,Female,45,FR,Free,32,57,0.1799689174126580,Web,0,1,1
28907,Male,37,AU,Free,182,36,0.40988137746563000,Web,1,0,0
28908,Female,53,DE,Student,86,1,0.10699328239960900,Web,1,0,0
28909,Female,18,IN,Student,168,41,0.39601572108093600,Desktop,0,0,0
28910,Female,69,US,Premium,54,55,0.5142311960522650,Web,1,0,0
28911,Male,26,UK,Free,104,93,0.28882959976631800,Desktop,6,0,0
28912,Male,23,DE,Premium,44,40,0.1440033456974340,Mobile,0,1,0
28913,Male,44,CA,Free,65,1,0.19752005259664500,Desktop,8,0,0
28914,Other,56,DE,Student,62,29,0.08456694505145150,Mobile,0,0,1
28915,Other,39,PK,Free,94,49,0.1804427037446190,Desktop,6,0,1
28916,Other,20,FR,Student,181,1,0.20121210680442900,Web,0,0,0
28917,Female,30,IN,Student,47,63,0.34325984640665600,Desktop,0,0,1
28918,Other,63,CA,Premium,63,54,0.18890233689652500,Mobile,2,0,0
28919,Other,51,UK,Free,168,29,0.3892849318957440,Desktop,22,0,1
28920,Other,61,CA,Student,87,57,0.2319188212836750,Desktop,0,0,1
28921,Female,69,FR,Student,185,34,0.321888402810041,Web,0,1,0
28922,Male,60,PK,Family,188,43,0.37514920365102300,Mobile,0,0,0
28923,Female,47,UK,Premium,16,26,0.318020172298165,Web,0,0,0
28924,Male,38,US,Premium,76,12,0.40682207114177800,Desktop,0,0,0
28925,Female,58,UK,Student,131,24,0.38343168260397600,Web,0,1,0
28926,Male,35,PK,Family,105,45,0.3983810527706670,Mobile,0,0,0
28927,Male,55,AU,Student,115,72,0.1080078684792240,Web,0,0,0
28928,Male,38,IN,Student,173,56,0.4710769963296440,Mobile,0,1,0
28929,Female,25,US,Free,183,7,0.10817822247208300,Mobile,10,1,1
28930,Male,58,FR,Free,122,63,0.44392114980696800,Desktop,0,0,1
28931,Other,37,DE,Family,193,35,0.44733778518743300,Desktop,0,1,0
28932,Male,56,CA,Premium,57,23,0.04291087362059820,Desktop,3,0,0
28933,Male,20,PK,Family,41,59,0.2636812155330410,Desktop,2,0,0
28934,Female,52,CA,Premium,118,11,0.39575093647382300,Mobile,0,1,0
28935,Other,44,UK,Student,72,52,0.31989490866571900,Desktop,1,0,0
28936,Male,60,CA,Free,93,52,0.10462194005605900,Mobile,1,0,0
28937,Other,50,IN,Free,20,59,0.11917773846051200,Web,2,0,0
28938,Female,54,US,Free,255,58,0.32551253699954000,Mobile,6,0,0
28939,Other,57,US,Student,1,50,0.36848180159502100,Desktop,0,0,1
28940,Female,58,UK,Family,200,33,0.2692974640616750,Mobile,0,0,0
28941,Male,56,DE,Free,168,76,0.15012179246146300,Desktop,6,0,0
28942,Female,49,DE,Family,159,55,0.5457477745714340,Desktop,1,0,0
28943,Male,58,UK,Family,120,27,0.2516805820476060,Web,1,0,1
28944,Male,50,UK,Premium,95,32,0.17245395673527300,Desktop,1,1,0
28945,Male,60,FR,Free,103,54,0.18152871991601800,Desktop,13,0,1
28946,Female,53,DE,Student,158,27,0.17710185147530000,Desktop,1,0,0
28947,Other,60,DE,Free,173,84,0.2650992054235410,Mobile,10,0,0
28948,Other,68,DE,Free,110,57,0.33877670255709300,Web,0,0,0
28949,Other,66,UK,Student,116,4,0.12167861165893400,Web,0,0,0
28950,Female,40,IN,Family,90,33,0.35216158429346400,Web,0,1,0
28951,Female,24,AU,Premium,10,30,0.24812037395451400,Desktop,0,1,0
28952,Female,31,PK,Student,183,50,0.03749558041546460,Web,0,0,0
28953,Other,33,DE,Family,142,28,0.20515860915574900,Web,0,0,0
28954,Male,36,AU,Free,123,39,0.2015648372363500,Web,5,0,1
28955,Male,33,CA,Student,1,48,0.07901097326687520,Desktop,0,0,0
28956,Other,38,CA,Student,106,71,0.045437168817950600,Desktop,0,0,0
28957,Female,38,AU,Family,216,42,0.2122610521967940,Mobile,0,0,0
28958,Female,60,CA,Family,40,12,0.22968195207861500,Mobile,0,0,0
28959,Female,39,PK,Family,76,39,0.3813279284819160,Mobile,0,0,0
28960,Other,16,PK,Free,120,48,0.4382979890225170,Web,1,1,1
28961,Other,45,US,Premium,89,37,0.5848136530607100,Mobile,0,0,0
28962,Female,28,PK,Student,59,77,0.1696108148830140,Mobile,1,0,1
28963,Female,21,DE,Family,107,15,0.4400682256737240,Desktop,0,0,1
28964,Other,29,PK,Premium,109,30,0.294053514461547,Mobile,1,1,0
28965,Female,41,DE,Premium,113,40,0.3645077457681600,Web,1,0,0
28966,Male,31,IN,Student,146,20,0.08074185980558840,Desktop,0,0,0
28967,Other,62,PK,Premium,94,28,0.24372317122815300,Desktop,0,0,0
28968,Other,27,CA,Family,110,52,0.08704207295029570,Web,1,0,0
28969,Female,30,CA,Student,133,52,0.20050050665696300,Web,4,1,0
28970,Other,58,FR,Free,113,35,0.13524011344717200,Web,2,1,1
28971,Male,38,CA,Premium,120,38,0.39957293056423800,Mobile,1,1,1
28972,Other,17,IN,Family,149,68,0.4049785089660440,Web,2,0,1
28973,Other,48,US,Free,158,53,0.24199527470074000,Mobile,9,0,0
28974,Other,34,AU,Student,111,21,0.4519482177464820,Web,3,1,0
28975,Male,62,UK,Premium,215,61,0.10274452768027600,Web,1,1,0
28976,Male,50,PK,Premium,195,5,0.3390531513381790,Mobile,0,0,0
28977,Other,35,PK,Family,129,48,0.22680415490450100,Desktop,0,0,0
28978,Male,41,UK,Free,120,49,0.1446468111542040,Desktop,0,0,1
28979,Female,17,CA,Premium,139,55,0.1619240848783900,Desktop,1,1,0
28980,Male,57,IN,Family,241,18,0.2956105036922350,Mobile,1,0,0
28981,Female,63,UK,Free,168,58,0.21997134096750600,Mobile,1,0,0
28982,Female,57,AU,Premium,164,25,0.12121107291108400,Mobile,1,1,0
28983,Other,66,US,Free,233,49,0.030476905790579000,Mobile,3,0,0
28984,Male,30,CA,Free,12,25,0.47220238339300800,Web,8,0,1
28985,Other,42,PK,Premium,88,16,0.17440358639480600,Mobile,0,0,0
28986,Male,41,AU,Student,217,56,0.21020220973662000,Web,3,0,0
28987,Other,37,UK,Student,186,49,0.5780450203674970,Web,0,1,0
28988,Female,68,US,Student,109,22,0.06724576857669820,Web,0,0,0
28989,Other,38,FR,Family,207,61,0.3729717533855180,Web,0,0,0
28990,Other,41,US,Family,74,22,0.2512355760556560,Mobile,0,0,0
28991,Other,68,FR,Premium,181,32,0.4253268503753890,Web,0,1,0
28992,Female,49,UK,Premium,113,77,0.21048878302128800,Desktop,0,0,0
28993,Other,37,AU,Student,87,44,0.352191605632213,Desktop,0,0,1
28994,Male,34,US,Premium,118,68,0.4089451211415970,Mobile,0,0,0
28995,Female,41,DE,Student,116,33,0.44059000768875900,Web,1,0,0
28996,Male,46,US,Free,90,60,0.36993115936745200,Mobile,1,0,0
28997,Female,68,PK,Free,193,24,0.3084737314944600,Mobile,6,1,0
28998,Male,43,UK,Free,78,1,0.5474328706354320,Mobile,0,0,1
28999,Male,61,AU,Free,183,53,0.17916637234689400,Web,1,1,0
29000,Male,64,UK,Family,65,31,0.37268079462705200,Web,0,1,0
29001,Other,35,IN,Premium,82,54,0.31894453597269400,Desktop,0,1,0
29002,Male,33,UK,Free,81,41,0.17930589619734100,Mobile,0,1,1
29003,Other,50,UK,Family,59,17,0.06916470662962600,Web,0,0,0
29004,Female,48,DE,Premium,37,42,0.15753777400878300,Web,0,0,0
29005,Male,28,UK,Student,175,79,0.48411292831117700,Desktop,0,1,0
29006,Other,51,AU,Family,207,21,0.25632155039878700,Web,1,0,0
29007,Female,34,DE,Student,158,59,0.34607284653955500,Web,0,0,0
29008,Female,66,FR,Student,189,36,0.6260759713224260,Web,0,0,1
29009,Female,40,CA,Family,191,41,0.4585379632882250,Desktop,0,0,1
29010,Female,36,AU,Free,125,79,0.8451811489144770,Desktop,1,0,0
29011,Female,42,CA,Premium,146,18,0.5003114824735720,Web,0,0,0
29012,Female,29,US,Student,88,61,0.4808865685041920,Mobile,2,0,0
29013,Female,41,FR,Premium,74,14,0.4190054406069000,Web,0,0,0
29014,Male,40,DE,Free,66,9,0.14380250945393600,Desktop,5,0,0
29015,Other,67,UK,Family,65,56,0.2617500368059110,Desktop,0,0,0
29016,Other,29,US,Family,184,68,0.544317071176671,Web,0,0,0
29017,Other,21,DE,Premium,123,65,0.28087669388158400,Desktop,0,0,0
29018,Male,65,IN,Family,44,10,0.13907753938318000,Desktop,0,0,0
29019,Male,45,IN,Free,115,32,0.6486609217506330,Desktop,4,0,0
29020,Male,55,AU,Free,85,62,0.1780218643992320,Web,2,0,1
29021,Male,27,PK,Premium,117,44,0.2762000097743060,Desktop,0,0,0
29022,Female,25,CA,Premium,109,29,0.32593446655797000,Desktop,1,0,0
29023,Other,38,AU,Family,217,18,0.28436983343564300,Mobile,0,1,0
29024,Other,36,DE,Free,235,27,0.3137141237637740,Mobile,6,0,0
29025,Other,21,PK,Family,96,62,0.2848310812997880,Mobile,1,1,0
29026,Other,21,US,Student,123,49,0.051105223247323700,Desktop,0,0,0
29027,Female,52,CA,Premium,186,69,0.0515714499877586,Mobile,0,0,0
29028,Other,16,AU,Premium,127,80,0.4295422951236300,Mobile,0,0,0
29029,Male,37,CA,Free,190,30,0.23434524494488700,Mobile,11,1,0
29030,Other,36,FR,Free,72,36,0.26751923839043200,Mobile,1,1,1
29031,Female,22,FR,Family,106,51,0.608516879995656,Mobile,0,1,1
29032,Female,54,CA,Free,126,34,0.09176789440528750,Web,5,1,1
29033,Other,56,DE,Free,109,32,0.4356066153227930,Mobile,6,0,1
29034,Female,36,US,Family,118,41,0.373812408191249,Desktop,1,0,1
29035,Female,58,UK,Premium,95,31,0.3103864506944950,Web,2,0,0
29036,Other,68,US,Premium,129,34,0.019339948067898800,Web,0,0,1
29037,Female,35,UK,Premium,206,66,0.19641265876715100,Mobile,0,0,0
29038,Male,28,AU,Family,55,21,0.21751072047563500,Web,1,0,1
29039,Female,50,FR,Family,76,8,0.3054677575622310,Web,2,0,1
29040,Female,62,DE,Student,73,23,0.09698907727667150,Web,4,0,0
29041,Female,62,UK,Premium,167,51,0.22643595858942000,Web,0,0,1
29042,Other,21,FR,Premium,103,42,0.2717143918936170,Web,1,0,1
29043,Male,27,AU,Premium,96,20,0.3905404987652810,Web,1,0,1
29044,Other,68,IN,Free,106,16,0.43675129663692200,Desktop,4,1,1
29045,Other,44,AU,Premium,149,85,0.2605136339303400,Desktop,1,0,0
29046,Male,34,PK,Student,235,34,0.3124851187947070,Mobile,0,0,0
29047,Female,37,US,Premium,56,14,0.2317652760610830,Desktop,0,1,0
29048,Other,52,AU,Student,162,14,0.5727182805892210,Mobile,0,0,0
29049,Male,35,CA,Free,1,70,0.1456433797687310,Web,1,0,1
29050,Male,35,CA,Family,147,48,0.4893423805474950,Web,0,0,1
29051,Male,41,FR,Free,133,22,0.12113793647872800,Mobile,3,0,0
29052,Other,27,UK,Free,200,36,0.25388160500799100,Mobile,3,0,0
29053,Male,43,AU,Student,155,29,0.11818890350925800,Mobile,0,0,0
29054,Female,62,DE,Student,66,49,0.21247633855011400,Desktop,0,0,0
29055,Male,17,IN,Student,194,41,0.3290964338030260,Mobile,0,1,0
29056,Other,24,US,Student,8,47,0.1444667359158550,Desktop,0,0,0
29057,Male,33,FR,Free,130,51,0.2913296174915680,Mobile,7,1,1
29058,Female,51,UK,Family,182,45,0.26034108789973400,Mobile,1,0,0
29059,Other,29,IN,Family,186,33,0.1953676569278570,Desktop,0,0,0
29060,Other,24,US,Premium,105,22,0.06782158569194630,Web,0,0,0
29061,Other,36,FR,Premium,81,62,0.11189866847411100,Web,0,1,0
29062,Male,41,US,Student,122,56,0.47713693485686000,Desktop,0,0,0
29063,Male,68,PK,Family,72,40,0.28613924214992200,Web,0,0,0
29064,Male,49,PK,Student,141,30,0.10265393265450600,Mobile,0,1,0
29065,Female,47,IN,Premium,173,9,0.42114360849232600,Mobile,0,0,0
29066,Other,67,UK,Premium,93,39,0.02406578007951220,Web,1,0,0
29067,Other,65,AU,Free,82,46,0.13557792771081400,Mobile,4,0,0
29068,Other,25,CA,Free,104,55,0.19695688948362700,Web,10,0,1
29069,Other,22,FR,Premium,13,26,0.46734710190220000,Desktop,0,1,1
29070,Other,34,DE,Student,142,37,0.18315218419874400,Web,0,0,0
29071,Male,57,CA,Premium,196,64,0.5563948556908430,Desktop,0,0,0
29072,Other,24,DE,Student,157,31,0.24101903189573500,Web,1,0,0
29073,Female,29,US,Family,111,46,0.6566618856317030,Desktop,0,0,0
29074,Other,19,AU,Premium,158,41,0.27479182907340900,Desktop,2,1,0
29075,Female,31,CA,Premium,95,43,0.4366415801553550,Mobile,0,0,0
29076,Male,37,PK,Premium,111,53,0.1567991987044920,Mobile,4,1,0
29077,Female,18,DE,Family,50,41,0.30685844837456200,Desktop,0,1,0
29078,Female,56,PK,Premium,112,42,0.4168365988737310,Desktop,0,0,0
29079,Other,50,IN,Premium,81,67,0.2717979364058860,Web,0,0,0
29080,Other,46,AU,Student,118,64,0.21340376051422400,Desktop,1,0,0
29081,Other,35,IN,Family,161,80,0.262755940276904,Desktop,0,1,1
29082,Other,62,DE,Family,129,16,0.5228962573325990,Mobile,0,0,0
29083,Male,18,IN,Student,23,48,0.27883725848553200,Mobile,0,1,0
29084,Other,27,DE,Premium,117,65,0.23110614738384600,Web,0,0,1
29085,Female,32,AU,Free,123,37,0.3106137341579510,Desktop,8,0,1
29086,Male,58,DE,Family,130,65,0.21730907658036300,Mobile,0,0,0
29087,Female,42,US,Family,107,7,0.4560620950756580,Web,0,1,0
29088,Other,37,DE,Premium,51,44,0.4084170412918800,Desktop,0,0,0
29089,Female,39,AU,Premium,122,59,0.6209920521379900,Web,1,0,0
29090,Other,45,US,Free,10,63,0.03684233131904220,Web,14,0,0
29091,Female,35,FR,Family,84,41,0.13604283786794300,Mobile,0,0,0
29092,Other,67,UK,Premium,170,14,0.24498169393743600,Web,1,0,0
29093,Male,48,UK,Premium,169,74,0.3288537193240110,Mobile,0,0,0
29094,Female,44,IN,Premium,96,49,0.17013655650495200,Mobile,0,0,0
29095,Female,54,CA,Premium,95,38,0.12367571210157300,Web,3,0,0
29096,Female,57,IN,Student,95,19,0.18632063982682500,Mobile,0,0,0
29097,Male,16,AU,Student,113,49,0.2663349327623490,Mobile,0,1,0
29098,Other,57,PK,Premium,220,23,0.09338429971791340,Mobile,4,0,0
29099,Male,28,AU,Student,118,6,0.3996633351278690,Web,0,0,0
29100,Female,39,IN,Family,86,32,0.5935136762451200,Mobile,0,1,1
29101,Male,69,DE,Student,35,45,0.08278462467925600,Mobile,0,0,1
29102,Female,30,AU,Free,149,11,0.3672473050370130,Web,22,1,0
29103,Female,32,IN,Family,84,58,0.2808879836671540,Web,0,0,1
29104,Other,32,DE,Student,89,6,0.3583379384871490,Web,0,0,0
29105,Other,63,IN,Family,94,42,0.3862151052730250,Web,2,0,0
29106,Other,47,DE,Free,150,40,0.4150650298964730,Web,3,0,0
29107,Other,58,UK,Student,1,57,0.5785236997771830,Web,0,1,1
29108,Other,66,DE,Student,187,65,0.3557942575694640,Desktop,2,1,0
29109,Female,63,FR,Premium,183,37,0.13254737061006600,Web,0,0,0
29110,Other,62,PK,Free,226,14,0.07399299396898170,Desktop,1,0,1
29111,Other,65,DE,Free,50,66,0.12192664432321600,Web,6,1,0
29112,Male,48,FR,Family,67,53,0.22247057936095500,Mobile,1,0,1
29113,Male,35,US,Family,110,42,0.44213334252609800,Mobile,1,0,0
29114,Other,21,FR,Family,135,38,0.09726358259107690,Web,2,1,0
29115,Other,58,UK,Student,154,10,0.47694137997968400,Web,0,1,0
29116,Other,44,AU,Family,88,11,0.4446373834132380,Mobile,1,0,1
29117,Female,51,IN,Student,136,29,0.2303910206816690,Web,1,0,0
29118,Male,18,PK,Student,37,56,0.15075202714327200,Web,0,1,0
29119,Other,25,PK,Free,3,45,0.3682945004107890,Web,18,1,1
29120,Male,35,CA,Family,48,20,0.10587716364366900,Web,3,0,0
29121,Female,31,IN,Free,156,55,0.44187651102158400,Mobile,2,1,1
29122,Female,46,FR,Free,61,38,0.0781491279828611,Web,1,0,1
29123,Female,39,CA,Family,108,65,0.3236834504684020,Web,1,0,0
29124,Female,19,CA,Family,242,53,0.5103555597089090,Desktop,0,0,0
29125,Female,44,US,Family,241,21,0.21115949545809400,Mobile,0,0,0
29126,Male,64,UK,Free,166,32,0.35905888903380900,Mobile,7,1,0
29127,Female,30,CA,Premium,84,58,0.4677269761412410,Desktop,1,1,0
29128,Female,58,US,Premium,50,39,0.6629896966067800,Desktop,2,0,1
29129,Female,16,US,Premium,96,2,0.4550869889355570,Mobile,1,0,1
29130,Female,69,DE,Premium,113,17,0.4712534834474020,Web,1,0,1
29131,Other,41,PK,Free,95,27,0.4718484319027400,Web,4,0,1
29132,Other,32,UK,Student,175,1,0.4703952163458820,Desktop,0,0,0
29133,Female,16,UK,Student,125,67,0.30344878769074900,Mobile,0,0,1
29134,Other,38,CA,Student,177,79,0.11065176252421300,Web,0,1,0
29135,Female,36,FR,Free,86,43,0.1789132704144260,Web,0,0,0
29136,Other,19,FR,Premium,114,25,0.26877793774624000,Desktop,0,1,0
29137,Female,17,US,Premium,126,29,0.3498360586573310,Mobile,0,0,1
29138,Female,65,DE,Student,266,19,0.057639803318450800,Mobile,0,0,0
29139,Female,57,IN,Free,247,17,0.4551603207251900,Mobile,2,0,0
29140,Other,59,US,Student,244,22,0.321506434579601,Desktop,0,0,0
29141,Male,26,DE,Student,91,17,0.2490124160907040,Web,1,1,0
29142,Male,32,IN,Student,175,38,0.2571451499400090,Mobile,2,0,1
29143,Female,26,PK,Premium,136,7,0.476896706721661,Mobile,1,0,0
29144,Male,58,IN,Student,143,67,0.03296787636324410,Desktop,1,0,0
29145,Male,30,AU,Premium,171,58,0.17781176598732800,Mobile,0,1,0
29146,Male,47,DE,Premium,157,23,0.28994028351278200,Mobile,2,0,0
29147,Female,57,FR,Family,210,20,0.4019457054945000,Mobile,0,0,0
29148,Male,31,PK,Student,69,13,0.15560399086327400,Mobile,0,1,0
29149,Other,51,PK,Premium,221,81,0.12066608488309500,Mobile,2,0,0
29150,Female,31,UK,Family,128,37,0.284167922530669,Mobile,0,0,0
